"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","height","binary_neuron","firing_rate"
"258",0.00857220641801484,59.995,0.206250010984284,1.12592,4.03784,1.02512,-50.4687538146973,-52.0937512715658,-54.3984394073486,199.163616,0.0383200000000001,1.12408,4.03606666666667,1.023475,36.75,37.3750012715658,35.2343769073486,128.786131739616,0.103579640388489,1.245045,-75.0078182220459,110,75.375,810,1.12364,4.03561333333333,1.023085,-41.09375,-43.3958346048991,-50.1015653610229,1.16458,4.08946666666667,1.245045,-59.1250038146973,-57.8958371480306,-75.0078182220459,2.95575700219302,3.03412282049745,3.17560412492664,-86.5625076293945,-74.2342147827148,89.6328163146972,"Excitatory",16.6680556713059
"259",0.00530259915392195,52.4047058823529,0.328124995401925,1.83288,8.15948666666667,1.02733666666667,-49.9375,-51.9895858764648,-60.0364615122477,201.29512,0.08436,1.82996,8.15638,1.02343333333333,26.9062519073486,28.8229179382324,29.8125009536743,82.6562866568565,0.0443052984774113,1.37446,-76.6562512715658,230,178.333333333333,750,1.82954,8.15595333333333,1.02306666666667,-36.6875,-36.6562512715658,-41.8333346048991,1.83792,8.16589333333333,1.37446,-52.0312538146973,-54.7500012715658,-76.6562525431315,3.97926040233555,4.13727140020726,2.57533224405572,-85.28125,-76.6352844238281,89.848962465922,"Excitatory",19.0822557471265
"260",0.0214200304135032,70.8525,0.192025071448655,1.136395,8.06260833333334,1.025059,-48.34375,-47.2187525431315,-53.0062515258789,121.16748,0.0579350000000001,1.13424,8.06080666666667,1.023485,44.8125,42.8229179382324,43.7250015258789,115.468673408031,0.122788280248642,1.117463,-76.8750030517578,209.999984741211,176,0,1.133805,8.06035666666667,1.02311,-33.34375,-31.927085240682,-44.8125022888184,1.147955,8.08407833333333,1.117463,-48.96875,-51.2291679382324,-76.8750030517578,2.80983249760513,2.5102833191973,2.62786801806535,-90.3125,-75.919319152832,96.7312530517578,"Excitatory",14.1138280230055
"261",0.00747412994913271,50.3344736842105,0.252807335500974,1.334935,7.11974166666667,1.02953833333333,-45.4375038146973,-46.7812512715658,-60.3541692097982,213.415776,0.04162,1.33142,7.11534833333333,1.02348166666667,6.5,12.8854169845581,6.94270849227905,164.687544107437,0.00490313256159425,1.34619166666667,-69.1302108764648,140,152.374994913737,520,1.330735,7.11478666666667,1.02309666666667,-29.6875019073486,-30.8229179382324,-35.5885448455811,1.33749,7.12435833333333,1.34619166666667,-46.34375,-48.21875,-69.1302108764648,2.69809822467607,2.9573749788759,2.04343355876473,-87.5625,-68.8334197998047,67.2968777020773,"Inhibitory",19.8670995603097
"262",-0.00489474649907738,77.9116666666667,0.228509480087861,1.6928,7.04828666666667,1.02692666666667,-50.5,-51.1354192097982,-56.3281275431315,200.542144,0.0642400000000001,1.68962,7.04527333333333,1.02348333333333,24.25,31.645835240682,24.5104179382324,115.468747913837,0.0158823784440756,1.52113333333333,-77.2604217529297,150,150.625,770,1.68908,7.04476666666667,1.02308333333333,-36.3437538146973,-35.9479192097982,-36.6562519073486,1.70012,7.05559333333333,1.52113333333333,-54.3750038146973,-55.1041692097982,-77.2604230244954,3.73982856536657,3.8057969279817,2.38330587212953,-89.625,-77.1948776245117,80.8385454813639,"Inhibitory",12.8350482383896
"265",0.00267944458556197,27.175,0.335919063457214,1.11192,7.3686,1.024668,-53.5000038146973,-52.2395858764648,-55.6750022888184,187.116976,0.00868000000000002,1.11032,7.36690666666667,1.023388,27.4062519073486,31.2291679382324,32.7000007629395,182.812377810478,0.117170937359333,1.05246,-70.3875030517578,140,158.666666666667,390,1.1099,7.36648,1.02308,-37.3750038146973,-37.2291679382324,-42.1687522888184,1.11226,7.3722,1.05246,-53.6250038146973,-53.0000012715658,-70.3875030517578,2.50275636331646,2.62899549631702,2.56836759615387,-89.4687576293945,-69.332763671875,88.3750030517579,"Excitatory",36.7985280588776
"266",0.0144138953617554,61.5,0.214845275826968,1.1034,2.93398666666667,1.0259,-50.34375,-52.6458358764648,-55.1718769073486,300.17504,0.03966,1.0995,2.92958,1.023505,40.6562538146973,42.4270858764648,43.4765644073486,216.562509536743,0.0540811754763126,1.573485,-72.1015682220459,110,47.75,680,1.09902,2.92908,1.02309,-36.5625038146973,-36.0104179382324,-46.1562519073486,1.11356,2.95373333333333,1.573485,-54.875,-58.6979204813639,-72.1015682220459,4.24038494248855,4.36189328754525,4.13123493515717,-91.875,-71.4015350341797,98.6484413146972,"Excitatory",16.260162601626
"268",-0.953182196666195,318.255,0.988161106959371,1.867545,8.02693833333333,1.02412875,-62.3437538146973,-57.9270871480306,-61.4296903610229,200.424128,0.20391,1.86687,8.02624,1.02335,4.15625,8.62500063578288,4.70312511920929,162.950426340103,0.037679847329855,1.64948875,-70.0000019073486,140,175.125,390,1.866615,8.02595,1.02311875,-40.59375,-33.9375025431315,-41.8828153610229,1.867615,8.02697333333333,1.64948875,-62.4687538146973,-58.0208346048991,-70.0000019073486,1.19439806834925,1.10340018461691,1.31030905841086,-100.156257629395,-69.2242050170898,66.1328154802322,"Inhibitory",3.1421344519332
"271",0.0720733276299138,95.882,0.191304347826087,1.11238,2.02249333333333,1.024768,-47.5000038146973,-49.2916692097982,-50.9187522888184,278.638656,0.0345600000000001,1.10992,2.02053333333333,1.023252,39.2187538146973,39.5208333333333,37.3312522888184,197.656199336052,0.0450279004871845,1.072296,-60.8000022888184,70,24.9999993642171,360,1.10944,2.02002,1.022852,-35.8437538146973,-40.6666666666667,-43.8437538146973,1.12816,2.05300666666667,1.072296,-53.9687538146973,-57.1562525431315,-60.8000030517578,3.0205568054213,2.92538093775308,2.80526442763719,-82.3750076293945,-59.7773742675781,88.2500045776368,"Inhibitory",10.4294862435076
"272",0.0259485715029668,81.8504545454545,0.183333333333333,1.24339,3.65724833333333,1.025631,-45.875,-46.1666666666667,-51.1312507629395,176.646384,0.0645100000000001,1.24039,3.65422333333333,1.023497,37.78125,39.6770833333333,33.4750007629395,231.562495231628,0.054777979850769,1.749405,-74.9062561035156,70,65.8333320617676,790,1.239875,3.653705,1.023054,-35.65625,-35.1979166666667,-38.7062507629395,1.276835,3.69700833333333,1.749405,-54.5937538146973,-53.9687512715658,-74.9062561035156,3.60986538483681,3.49831008545629,3.19283078389257,-99,-74.4558258056641,84.606251525879,"Excitatory",12.2174031354299
"273",0.0846362768506093,81.065,0.199866664640298,1.111025,4.33155166666667,1.024668,-49.7187538146973,-50.375,-50.7500022888184,168.066432,0.0399100000000001,1.10924,4.33005166666667,1.023317,45,47.1979179382324,48.9562515258789,163.281247019768,0.0542853847146034,1.418655,-79.0000030517578,90,82.7083333333333,750,1.1089,4.32970166666667,1.02301,-38.09375,-37.9479179382324,-49.19375,1.13772,4.35182666666667,1.418655,-53.84375,-54.59375,-79.0000030517578,3.66027827049388,3.5922961059664,4.25413685647926,-97.03125,-78.5653686523438,99.7062538146973,"Excitatory",12.3357799296861
"274",0.00320756129564941,18.2135185185185,0.739600889177175,1.05148,6.20762666666667,1.024527,-62.59375,-61.0729179382324,-66.0750015258789,272.902624,0.0124500000000001,1.05026,6.20605833333333,1.023303,22.4375,15.59375,29.6875,219.218745827675,0.0653395056724548,1.356476,-75.8125015258789,110,129.624997456868,400,1.04985,6.205535,1.022957,-33.3750038146973,-27.40625,-41.79375,1.05161,6.20785333333333,1.356476,-62.8125,-61.3020871480306,-75.8125015258789,1.47123335977923,1.14006867345368,1.80109976434644,-97.15625,-74.1142349243164,95.7625015258789,"Inhibitory",54.9042733826117
"275",0.0287486662833654,80.1609090909091,0.1875,1.25709,5.00073,1.025385,-44.8437538146973,-43.6250025431315,-49.5937519073486,110.627536,0.07257,1.254395,4.99862,1.0234475,29.8437519073486,36.3333346048991,31.2187519073486,129.687696695328,0.0590607635676861,1.6319925,-74.8593826293945,110,99.4583333333333,860.000061035156,1.2539,4.99816666666667,1.023055,-38.59375,-36.8958346048991,-42.59375,1.290045,5.04679666666667,1.6319925,-52.9062538146973,-51.6770858764648,-74.8593826293945,3.51973004805724,3.5683947220967,3.25268357751218,-89.0312576293945,-74.2785034179688,80.8125038146972,"Excitatory",12.4749084228314
"276",0.0143658817896886,81.5127272727273,0.185,1.16434,2.49544666666667,1.025028,-51.9062538146973,-51.9166692097982,-56.0875038146973,181.728032,0.0274000000000001,1.16154,2.49278666666667,1.023276,45.875,48.9895858764648,45.6437515258789,210.937574505806,0.0956082567572594,1.08214,-63.9625030517578,50,36.8333320617676,370,1.16106,2.49226666666667,1.02286,-41.0312538146973,-41.2187512715658,-46.3875007629395,1.18266,2.52141333333333,1.08214,-56.4062538146973,-56.6250025431315,-63.9625030517578,3.33012993660359,3.34339310861616,3.09541556474843,-86.9687576293945,-61.8505935668945,101.731255340576,"Excitatory",12.268022840828
"277",0.028414686978365,58.0909375,0.232499996685982,1.093015,2.1337325,1.025207,-51.59375,-51.6250038146973,-57.6187522888184,212.717072,0.016375,1.091335,2.1321575,1.023241,22.28125,29.8750009536743,21.0437503814697,357.142865657806,0.0710114762187004,1.066175,-61.0812507629395,29.9999980926514,27.75,312,1.090835,2.13166,1.022816,-37.0312538146973,-35.7812519073486,-36.0937515258789,1.11637,2.16965,1.066175,-51.9375,-52.9375,-61.0812507629395,2.44329348810457,2.55191491858657,2.29820442469556,-85.8125,-59.3971290588379,78.6625026702881,"Inhibitory",17.2143890774701
"278",0.0148176212290589,108.524444444444,1.17527312893279,1.13696,9.81439,1.024115,-61.5937538146973,-59.3593769073486,-61.6328134536743,201.548544,0.0164800000000001,1.13626,9.81367,1.02338,14.3437509536743,19.7343759536743,20.3750004768372,114.374995231628,0.0562333464622498,1.846905,-78.1250019073486,200,219.874992370605,520,1.13594,9.81335,1.0231,-40.7187538146973,-38.9375019073486,-48.7031259536743,1.13706,9.81443,1.846905,-61.7187538146973,-59.453125,-78.1250019073486,1.20768582663842,1.32280084608439,1.46476694316359,-90.8125076293945,-77.6397933959961,82.0078139305115,"Inhibitory",9.21451388320095
"279",0.0287926829891342,45.1392857142857,0.480027173913043,1.14404,2.956155,1.024386,-52.40625,-50.3333358764648,-55.4687515258789,232.153328,0.0370900000000001,1.142755,2.95476833333333,1.023112,15.1250009536743,20.7708339691162,19.6562511444092,422.031313180923,0.0748344138264656,1.642853,-67.3125045776367,50,48.375,600,1.142305,2.95426333333333,1.022723,-39.4375038146973,-38.3750025431315,-36.8437522888184,1.14406,2.95621833333333,1.642853,-52.4687538146973,-50.4062538146973,-67.3125045776367,1.80530732554054,1.94100062964313,1.74702807695461,-98.96875,-66.7581329345703,75.1250026702881,"Inhibitory",22.1536513964712
"280",0.0874282067645108,7.83499999999993,1.19048180898285,1.03089,17.5103125,1.02365,-65.15625,-58.0468769073486,-65.3187530517578,131.534336,0.00618500000000011,1.0304,17.5096275,1.02318,11.78125,3.82812523841858,21.5875003814697,91.7188674211502,0.0427062027156353,1.652679,-74.0625,320,412.25,570,1.030145,17.5093075,1.022973,-34.9687538146973,-31.2187509536743,-46.2187515258789,1.030895,17.5104,1.652679,-65.28125,-58.1250019073486,-74.0625,1.00869688928927,0.888078852064152,1.21518453344243,-83.7187576293945,-72.9193115234375,86.9062534332275,"Inhibitory",127.632418634334
"281",0.0496941836971614,44.0027272727273,0.311997012804524,1.21438,3.90152666666667,1.024332,-56.875,-52.9583371480306,-56.4375022888184,225.293296,0.0232600000000001,1.21322,3.90035333333333,1.023336,40.4375,43.3020846048991,41.6750007629395,231.562420725822,0.0236294623464346,1.60636,-71.5125045776367,59.9999961853027,72.0833333333333,499.999969482422,1.21284,3.89995333333333,1.023008,-47.0937538146973,-43.0208358764648,-45.3687515258789,1.69132,3.90155333333333,1.60636,-57.0937538146973,-53.0729192097982,-71.5125045776367,2.99417042736983,3.03679150966278,2.88153401493385,-96.0312576293945,-71.2807159423828,98.1125030517579,"Inhibitory",22.7258640993327
"284",0.0200246041488773,77.6227272727273,0.275,1.330675,4.52297333333333,1.02486833333333,-40.90625,-44.5104166666667,-47.1979204813639,116.738032,0.0789650000000002,1.32797,4.52128333333333,1.023465,23.25,42.5520846048991,31.0312512715658,182.968750596046,0.0105836531147361,1.488845,-76.9895858764648,90,87.5416666666667,1050,1.32749,4.52090333333333,1.02312166666667,-32.0625,-34.4375025431315,-35.4791692097982,1.37091,4.556065,1.488845,-51.28125,-52.2708358764648,-76.9895858764648,2.93029720710992,3.56738393852837,2.80144732118849,-95.0312576293945,-76.0704803466797,78.2291717529297,"Excitatory",12.8828248521403
"285",0.0356742414884892,34.7965384615385,0.575531927135099,1.10479,2.75953666666667,1.02487,-50.8125,-48.9895858764648,-52.5234394073486,342.28384,0.017055,1.10332,2.75777666666667,1.02357,21.1875019073486,15.3750006357829,21.4296889305115,344.68749165535,0.0512895882129669,1.54001375,-63.6796903610229,30.0000019073486,43.4583320617676,230,1.102895,2.75728,1.02321875,-37.8437538146973,-34.6770846048991,-39.8125009536743,1.11758,2.76794166666667,1.54001375,-51.5000038146973,-50.8854192097982,-63.6796903610229,2.32984108094318,2.0362405380782,2.3201498741366,-100.5,-62.6112518310547,73.9531283378601,"Inhibitory",28.738490787103
"286",0.0240650777895915,29.9925,0.524553571428572,1.07192,2.50259,1.02421333333333,-61.5937538146973,-60.4843788146973,-59.8958371480306,337.48256,0.0218400000000001,1.07094,2.50162,1.0233,29.4062519073486,33.7031288146973,33.8125025431315,230.468943715096,0.0809965506196022,1.56566,-72.4791692097982,50,36.9999990463257,499.999969482422,1.07056,2.50117,1.02296666666667,-44.4375,-51.1562519073486,-42.8645846048991,1.072,2.50268,1.56566,-61.65625,-60.5937519073486,-72.4791692097982,1.9454791284912,1.99197047395634,2.03203969503602,-98.4062576293945,-71.961540222168,93.7083396911621,"Inhibitory",33.341668750521
"287",0.00109740614937218,13.6338888888889,0.900601872492198,1.0406,8.68525333333333,1.024292,-53.125,-52.7916704813639,-56.8375022888184,150.403872,0.0124,1.03972,8.6843,1.023364,10.8750009536743,8.77083381017049,16.3187517166138,82.9688236117363,0.038716334849596,1.59108,-73.8437515258789,270,191.624994913737,600,1.0394,8.68389333333334,1.023084,-31.65625,-38.2812506357829,-45.0625030517578,1.04062,8.68942,1.59108,-53.2187538146973,-53.9375038146973,-73.8437515258789,1.40581027765129,1.35745859838008,1.65733573906894,-83.7187576293945,-73.0732498168945,73.1562540054322,"Excitatory",73.3466443910191
"288",-0.0000772783694761309,10.1684536082474,1.25743980702743,1.02834,7.03987333333333,1.0241575,-56.625,-53.0937512715658,-57.2343773841858,239.244688,0.00494000000000017,1.0274,7.03884666666667,1.023145,16.5625019073486,15.166667620341,15.5898444652557,174.375116825104,0.0130160385742784,1.666695,-66.7929697036743,160,150.458333333333,340,1.02702,7.03841333333333,1.02278,-45.8437538146973,-30.1770846048991,-46.0703139305115,1.02842,7.0402,1.666695,-56.6875038146973,-53.4791679382324,-66.7929697036743,1.50806366644902,1.26325860378944,1.48562221257429,-85.0312576293945,-65.881477355957,72.8242218494415,"Inhibitory",98.3433704402135
"290",0.013648222891695,84.1309090909091,0.127651515151515,1.13612,4.2762,1.024904,-49.6875,-47.9375025431315,-52.8312522888184,158.798208,0.0575400000000001,1.13372,4.27401333333333,1.023148,43.875,46.1458346048991,47.1812522888184,153.124794363976,0.0595687665045261,1.286644,-73.7937515258789,90,81.3333333333333,800,1.1333,4.27357333333333,1.022788,-38.90625,-35.6770833333333,-48.15,1.16742,4.31484,1.286644,-56.9375038146973,-57.5729179382324,-73.7937515258789,3.64700237105724,3.56983650377083,3.87221611024624,-89,-73.5985412597656,100.012504577637,"Excitatory",11.8862378976487
"291",0.0245779786628175,39.4589583333333,0.544505494505495,1.08675,3.01721166666667,1.02391375,-58.0937538146973,-58.7812525431315,-59.7500038146973,352.433632,0.02671,1.08607,3.01646166666667,1.02322625,35.34375,34.4270833333333,34.3203153610229,150.000005960464,0.254479914903641,1.23908375,-70.0546951293945,50,49.875,419.999969482422,1.085745,3.01611666666667,1.0229325,-37.3125,-36,-42.0625009536743,1.08675,3.01724833333333,1.23908375,-58.0937538146973,-58.9166704813639,-70.0546951293945,1.35947406121151,1.32181360746462,1.4283511001692,-101.968757629395,-69.6007308959961,94.0703191757202,"Inhibitory",25.3427876010412
"293",0.0880591216123092,80.4063636363637,0.353027541384258,1.073045,5.09411833333333,1.024517,-59.1250038146973,-57.2187525431315,-59.0937507629395,356.36832,0.0137450000000001,1.072195,5.09322,1.023631,36.59375,37.9895858764648,40.3625007629395,262.890517711639,0.0778369456529617,1.717196,-74.15,80,101.833330790202,340,1.071845,5.09283,1.023288,-45.3437538146973,-42.6770858764648,-48.5062538146973,1.073065,5.094165,1.717196,-59.2500038146973,-57.3541692097982,-74.15,2.08832255423817,1.95910417440425,2.12091022075957,-98.875,-73.1615219116211,99.456251525879,"Inhibitory",12.4368265741065
"294",0.00683330501294464,93.3938888888889,0.172619047619048,1.25013,3.69945,1.025545,-49.0625,-48.7604179382324,-57.5729179382324,168.499824,0.089995,1.2467,3.69623,1.02350666666667,33.625,38.5833333333333,30.1354166666667,219.999998807907,0.112370699644089,1.49982,-76.9270909627279,70,66.9166666666667,0,1.24616,3.69572166666667,1.02307833333333,-34.5,-34.8333333333333,-42.6979179382324,1.274825,3.735025,1.49982,-54.9375,-56.5625,-76.9270909627279,3.2982989780269,3.39570138575952,2.81020990392638,-96.1875,-75.969596862793,87.7083346048991,"Excitatory",10.7073386909684
"295",0.0688026186587689,67.251,0.102876104690997,1.086995,6.44425833333333,1.02527875,-45.8437538146973,-40.1041679382324,-51.4375019073486,197.584736,0.040295,1.083635,6.442145,1.02341125,31.6250019073486,21.2708342870076,42.6562519073486,167.96875,0.094158262014389,1.33708375,-77.8359375,190,135.541666666667,960.000061035156,1.08313,6.44145,1.02304625,-32.28125,-27.0000019073486,-46.15625,1.09844,6.475265,1.33708375,-48.7500038146973,-51.0937512715658,-77.8359375,2.87589437517825,1.85992633377368,3.35591294458591,-94.4062576293945,-77.2619323730469,94.0937538146972,"Excitatory",14.869667365541
"296",-0.0165641499268557,51.1505263157895,0.184340659340659,1.3248,2.78916,1.02543,-50.7500038146973,-49.9843769073486,-60.2812538146973,332.315904,0.01136,1.32274,2.78721,1.02344,16.78125,23.7343759536743,29.9843759536743,170.312494039536,0.0800907835364342,1.48335,-74.296875,70,44.1875,320,1.32218,2.78669,1.0231,-39.3437538146973,-38.890625,-46.1875038146973,1.3259,2.79076,1.48335,-51.0937538146973,-50.4375019073486,-74.296875,2.55515219512826,2.62564958885569,2.98052193701258,-99.46875,-73.2969207763672,90.2656297683716,"Inhibitory",19.5501409668059
"297",0.0691117026520727,50.7150000000001,0.104477610038896,1.127835,4.94584333333333,1.02461,-45.5625038146973,-48.5312538146973,-50.7937515258789,151.12976,0.04087,1.125725,4.94418,1.023346,43.6562538146973,45.0729166666667,48.8500022888184,166.718706488609,0.0119197703897953,1.752269,-78.3312545776367,170,98.0833333333333,880,1.125355,4.94384,1.023045,-27.4687519073486,-29.4895846048991,-44.1312515258789,1.13988,4.96848,1.752269,-51.0000038146973,-54.2604192097982,-78.3312545776367,2.83859727146097,2.81190854445239,3.35054869593533,-94.34375,-77.0500564575195,99.6437538146973,"Excitatory",19.7180321403923
