specimen_id,adaptation,avg_isi,f_i_curve_slope,fast_trough_t_long_square,fast_trough_t_ramp,fast_trough_t_short_square,fast_trough_v_long_square,fast_trough_v_ramp,fast_trough_v_short_square,latency,peak_t_long_square,peak_t_ramp,peak_t_short_square,peak_v_long_square,peak_v_ramp,peak_v_short_square,ri,sag,threshold_i_long_square,threshold_i_ramp,threshold_i_short_square,threshold_t_long_square,threshold_t_ramp,threshold_t_short_square,threshold_v_long_square,threshold_v_ramp,threshold_v_short_square,trough_t_long_square,trough_t_ramp,trough_t_short_square,trough_v_long_square,trough_v_ramp,trough_v_short_square,upstroke_downstroke_ratio_long_square,upstroke_downstroke_ratio_ramp,upstroke_downstroke_ratio_short_square,vrest,transgenic_line,binary_neuron,tau,layer_full,acronym,height_short,height_long,height_ramp
475625477,0.0549845832,26.0741666667,0.0354910738,70.215,2.3711766667,4.2708333,-45.9062538147,-42.8750025431,-52.7500019073,0.01764,69.095,2.3698633333,3.2466667,36.625,32.7291692098,40.791668574,263.750106096,0.0334620662,70.0,59.25,350.0,68.76,2.3694583333,2.97,-34.9062538147,-32.4479179382,-41.6979192098,77.415,2.386125,596.6958333,-46.59375,-46.0000025431,-67.2447954814,2.3473805659,2.0692994029,2.3896023447,-66.1558990479,Htr3a-Cre_NO152,Inhibitory,19.04898813,Anterolateral visual area layer 2/3,VISal2/3,93.5416704813,82.5312538147,75.6041717529
502887600,0.0399574818,103.737777778,0.1358940397,159.24,3.1791333333,5.356,-52.4687538147,-52.1666704814,-55.8750015259,0.05102,156.66,3.1764,3.528,37.875,34.5833333333,35.4687515259,184.843823314,0.1374426186,70.0,79.375,780.0,156.22,3.1758666667,3.136,-41.46875,-40.1250025431,-47.4312507629,201.68,3.2171933333,240.108,-63.3125,-60.1666704814,-77.0750015259,4.0391183387,3.5062108851,3.5400513279,-76.536239624,Rorb-IRES2-Cre,Excitatory,22.9521681877,Primary visual area layer 5,VISp5,91.3437530518,90.3437538147,86.7500038147
320639930,0.174034525,124.386666667,0.1119047657,92.2,3.0196533333,5.13875,-50.3125,-49.7083333333,-52.671875,0.044125,89.215,3.0174233333,3.4075,38.53125,42.8333333333,42.3359375,169.999882579,0.0129319085,130.0,75.4166666667,880.0,88.82,3.017025,3.05125,-36.21875,-36.6354179382,-48.0390644073,104.02,3.0419166667,616.30625,-54.53125,-57.0833346049,-79.0546894073,4.1473791549,3.8816394559,4.296803327,-78.5291442871,Rorb-IRES2-Cre,Excitatory,21.0301888631,Primary visual area layer 4,VISp4,95.0078125,88.84375,92.5416666666
482764620,0.1096904344,75.0622727273,0.1130379755,73.75,0.84675,4.15625,-61.0,-59.2291679382,-62.500002861,0.007175,72.48,0.84562,3.04625,13.5625,25.4479179382,22.9531259537,454.531192779,0.0030330636,20.0,21.125,160.0,71.985,0.8452116667,2.685,-51.2500038147,-48.0312512716,-49.3671894073,73.93,0.8468216667,760.35875,-61.2187538147,-59.3541692098,-65.8281269073,1.8078949924,1.9957399011,1.954102419,-64.803352356,Htr3a-Cre_NO152,Inhibitory,25.4442457099,Primary visual area layer 5,VISp5,85.4531288147,74.5625,84.6770858764
469992918,1.0,1000.0,-4.4104002962e-19,4.78,,3.9425,-59.7812538147,,-61.7890663147,0.004075,4.2,,3.12375,-0.40625,,3.0468751192,66.2053823471,0.0501951799,800.0,,989.999938965,3.925,,2.8775,-47.4375038147,,-46.4921884537,4.79,,698.45625,-59.8437538147,,-79.3046913147,1.2784123849,,1.2777588828,-77.8652572632,Pvalb-IRES-Cre,Inhibitory,5.18834177583,Primary visual area layer 2/3,VISp2/3,64.8359414339,59.3750038147,
475619045,1.0,1000.0,0.0330699791,37.805,2.62268,3.9425,-54.8437538147,-53.1718788147,-57.7031275431,0.006925,36.855,2.6216475,3.0658333,28.6250019073,26.2812519073,34.1302102407,252.187520266,0.0531118363,70.0,65.5,150.0,36.515,2.621255,2.7783333,-43.15625,-40.84375,-48.182293574,37.925,2.6227575,355.44,-55.0000038147,-53.3125019073,-60.6822948456,2.0165933483,1.9337860581,2.0849301555,-60.1882820129,Htr3a-Cre_NO152,Inhibitory,17.2831047292,Primary visual area layer 4,VISp4,91.8333377838,83.468755722,79.453130722
475892238,0.0031186783,24.9319230769,0.4841121495,60.37,9.903485,4.238,-56.0,-54.8541692098,-58.4875007629,0.022895,59.485,9.9023883333,3.351,24.6875,20.2187519073,32.2625019073,65.7813698053,0.0459909923,260.0,247.541641235,0.0,59.175,9.9020366667,3.046,-32.15625,-33.21875,-41.0125007629,60.445,9.9081616667,522.911,-56.15625,-56.9166692098,-77.6187530518,1.5153342978,1.6225415344,1.6882714694,-77.5109786987,Pvalb-IRES-Cre,Inhibitory,6.50461213789,Primary visual area layer 2/3,VISp2/3,90.7500026702,80.6875,75.0729211171
329554392,0.1505945359,121.0825,0.1151419558,65.42,1.6474416667,5.33,-44.5,-43.2500025431,-50.2812538147,0.028715,60.925,1.6451466667,3.385,36.6875,37.8333358765,38.4062519073,197.187453508,0.0051550046,90.0,41.125,225.0,60.455,1.64464,2.98,-32.375,-32.5937512716,-41.5781288147,79.12,1.6755633333,59.095,-49.59375,-52.9479166667,-58.6718769073,3.7091375648,3.195395876,3.2697515634,-57.1328697205,Rorb-IRES2-Cre,Excitatory,29.7304313784,Primary visual area layer 5,VISp5,88.687505722,81.1875,81.0833384196
517319635,1.0,1000.0,0.1222165554,157.08,4.0738466667,5.132,-48.25,-47.9166692098,-49.3375022888,0.1058,154.84,4.0718333333,3.408,36.2500038147,38.2916692098,32.9500007629,153.437465429,0.0041912519,110.0,101.791666667,1100.0,154.38,4.0713666667,2.976,-38.6875,-36.6041666667,-42.5187515259,184.86,4.1005133333,693.212,-56.2187538147,-55.3125012716,-75.9625061035,3.7715877618,3.6035451629,3.4926943242,-75.4887542725,Cux2-CreERT2,Excitatory,27.5812462127,Primary visual area layer 2/3,VISp2/3,82.2875030517,84.5000038147,86.2083384196
487594856,0.0068039527,16.5130508475,0.8341963328,36.225,7.4869216667,4.25,-56.71875,-51.5416704814,-58.8697954814,0.012335,35.135,7.4854783333,3.3466667,16.9687519073,7.4687505563,25.0260429382,136.406257749,0.0212017614,140.0,187.125,520.0,34.76,7.4850116667,3.0383333,-36.5000038147,-27.1458346049,-45.8177102407,36.485,7.4879633333,553.5608333,-56.9375038147,-52.239587148,-79.7708358765,1.5140065265,1.1238597907,1.6572967553,-79.3803024292,Pvalb-IRES-Cre,Inhibitory,7.04963806288,Primary visual area layer 5,VISp5,83.8958384196,73.6875019073,59.0104210377
487664663,0.0868781787,101.536111111,0.1365522202,255.455,2.3869383333,5.401,-44.96875,-45.6770846049,-48.7375015259,0.05453,253.605,2.3851166667,3.547,30.8125019073,33.3437506358,23.7625015259,118.080377579,0.0944587663,50.0,59.5833333333,630.0,253.13,2.384635,3.114,-40.8125038147,-42.1562512716,-47.4000022888,423.175,2.42091,662.607,-56.3437538147,-48.7604192098,-68.5937545776,2.9693590104,3.0438174153,3.0140318107,-68.4131774902,Rbp4-Cre_KL100,Excitatory,16.1776718329,Primary visual area layer 5,VISp5,72.5000030518,75.7812519073,79.0208352407
508883033,1.0,1000.0,0.0237227589,79.94,4.5817,5.244,-46.1250038147,-43.9479166667,-51.9875015259,0.04512,76.7,4.5798866667,3.54,29.2812519073,30.8854173024,38.0375022888,173.59367013,0.0820133761,150.0,114.458333333,939.999938965,76.12,4.5792733333,3.084,-32.0937538147,-29.4687519073,-48.2312530518,113.36,4.6096,507.872,-51.84375,-52.7083346049,-76.8500015259,2.4615950708,2.1631889429,2.9663139099,-75.2498779297,Rbp4-Cre_KL100,Excitatory,25.5547534197,Primary visual area layer 4,VISp4,90.0250038147,75.406255722,74.8333339691
486941367,-0.0453611792,83.9513636364,0.2767352379,666.8,8.6316933333,8.391,-50.6875038147,-53.8125025431,-60.8375030518,0.063285,663.24,8.6277866667,3.523,21.375,26.9791679382,29.3875015259,96.2498858571,0.1156082377,230.0,215.708333333,760.0,662.775,8.6273683333,3.144,-34.59375,-35.6458346049,-42.9187515259,670.635,8.6373316667,119.618,-52.71875,-56.489587148,-74.2937561035,2.948517225,3.4432682918,2.4746186884,-73.3089828491,Htr3a-Cre_NO152,Inhibitory,5.9953477945,Primary visual area layer 2/3,VISp2/3,90.2250045777,72.0625038147,80.7916704813
330080937,1.0,1000.0,0.9211064556,712.575,,4.30375,-55.90625,,-64.0390615463,0.0111,711.31,,3.305,10.09375,,19.8984379768,123.43750149,0.0219858903,249.999984741,,550.0,710.85,,3.00125,-30.2812519073,,-42.765625,712.64,,213.83125,-56.03125,,-82.390625,1.2039924521,,1.5277955457,-81.435874939,Pvalb-IRES-Cre,Inhibitory,5.90544778724,Primary visual area layer 5,VISp5,83.9374995231,66.0,
475330208,1.0,42.005,0.0666666698,161.825,3.3087283333,4.913,-48.4375038147,-51.1562525431,-50.4437538147,0.0329,160.015,3.3070366667,3.43,27.125,42.020837148,41.8062530518,173.995539546,0.0387143195,130.0,82.6666666667,142.0,159.51,3.3066166667,3.076,-48.5625,-35.5729166667,-46.8437538147,182.945,3.330725,575.207,-51.5625038147,-55.6562512716,-76.0312515259,2.9083137042,2.9832091976,3.5467651713,-75.2556762695,Nr5a1-Cre,Excitatory,15.0959429687,Primary visual area layer 4,VISp4,92.2500068665,75.5625038147,93.1770896911
486502127,0.0182063106,52.8905555556,0.1994126394,90.7,1.2953866667,5.009,-47.0000038147,-48.3645858765,-52.5312522888,0.03879,88.67,1.293565,3.27,24.25,39.5,33.1625003815,342.343896627,0.0631874278,50.0,32.3333333333,419.999969482,88.095,1.29306,2.845,-37.40625,-37.6250025431,-43.4062522888,113.555,1.3356316667,578.273,-51.1562538147,-54.5416692098,-71.6875045776,2.6471854084,2.8922414862,2.8999130758,-71.8004760742,Rorb-IRES2-Cre,Excitatory,29.6373642885,Primary visual area layer 4,VISp4,85.6937526703,71.2500038147,87.8645858765
487664070,0.0200593683,61.381,0.1996212208,98.42,2.6729616667,5.69125,-48.34375,-45.8437525431,-51.7734384537,0.044355,95.56,2.67031,3.49375,33.8125,37.8958358765,36.0937519073,178.28117311,0.0534816235,90.0,66.75,820.0,95.1,2.669865,3.105,-34.9687538147,-32.3958339691,-42.8437519073,119.46,2.7108966667,606.94375,-54.40625,-57.1666679382,-79.8984394073,3.3345517426,3.38663802,3.6195365115,-79.4305877686,Rbp4-Cre_KL100,Excitatory,18.6733564981,Primary visual area layer 5,VISp5,87.867190361,82.15625,83.7395884196
478499902,0.1004902901,80.4504545455,0.2221446793,106.865,4.2866366667,5.46375,-43.6562538147,-45.4062525431,-46.843752861,0.049,104.815,4.2844083333,3.5475,26.1875019073,34.5833333333,25.0078129768,197.812542319,0.0240997374,90.0,107.083333333,920.0,104.285,4.2839033333,3.11625,-39.1875038147,-36.3541666667,-34.1250014305,117.835,4.3361516667,609.0325,-44.28125,-52.5729179382,-82.2890644073,3.2999292534,3.3662233421,2.8606385869,-81.9204101563,Rorb-IRES2-Cre,Excitatory,22.8412526885,Lateral visual area layer 4,VISl4,71.8515658378,69.843755722,79.9895858764
485931158,1.0,1000.0,0.1020366672,120.28,3.47471,5.396,-42.7187538147,-45.4895858765,-50.0187522888,0.08209,117.125,3.4721383333,3.474,40.5,43.7916666667,45.5500030518,145.156219602,0.0200218763,150.0,86.7916666667,930.0,116.685,3.471695,3.092,-32.6875,-33.4583346049,-45.6375015259,140.08,3.5027983333,791.77,-47.5000038147,-50.677087148,-81.8125061035,3.6589712908,3.6455874465,4.0161468932,-81.0480804443,Rorb-IRES2-Cre,Excitatory,16.3408782644,Primary visual area layer 4,VISp4,95.5687553406,83.2187538147,89.2812525432
348592897,0.0265356304,97.82,0.1157142857,130.01,4.989055,5.23375,-44.75,-44.2916679382,-47.5546875,0.073615,126.05,4.9863066667,3.51375,24.84375,32.8229166667,28.6484379768,116.718634963,0.1015481055,130.0,124.625,0.0,125.605,4.9858883333,3.1525,-34.9687538147,-34.9270833333,-41.6796884537,165.08,5.0276933333,493.15625,-54.0312538147,-56.0208333333,-74.078125,3.116701594,3.0476494712,2.9989667068,-73.244430542,Scnn1a-Tg2-Cre,Excitatory,23.4320063155,Primary visual area layer 4,VISp4,76.2031254768,69.59375,77.1145846049
479722622,0.0763599331,116.445,0.1541666753,119.98,4.0128466667,5.515,-46.6250038147,-48.5208358765,-52.1375038147,0.047445,117.32,4.01032,3.38,38.1562538147,40.3333358765,38.2437522888,136.87504828,0.2040595114,70.0,100.25,780.0,116.845,4.0098566667,2.979,-43.7500038147,-43.4687512716,-49.8625022888,192.86,4.073455,90.434,-56.78125,-56.5312538147,-69.3875061035,3.8862715922,4.175687352,3.9722071505,-68.0052108765,Rbp4-Cre_KL100,Excitatory,18.6989093448,Primary visual area layer 5,VISp5,90.3812561035,84.7812576294,88.854171753
490267468,0.1188551549,67.3333333333,0.1449567893,139.87,4.088525,4.8575,-53.6562538147,-52.2812538147,-57.5781269073,0.034855,137.765,4.0866725,3.105,40.0625038147,43.9062519073,38.3437519073,158.593788743,0.0306478515,110.0,102.1875,720.0,137.325,4.0862325,2.7175,-40.7812538147,-38.890625,-54.1406269073,160.555,4.1140425,638.8925,-58.2812538147,-56.90625,-82.1406288147,3.3289569855,3.4958255136,3.8665216991,-81.6837158203,Cux2-CreERT2,Excitatory,17.8633370572,Primary visual area layer 4,VISp4,95.9218788146,93.7187576294,96.187505722
502120615,0.0411127832,126.037142857,0.1864341227,141.98,5.7699666667,4.8,-43.375,-42.2812525431,-48.8562522888,0.08262,139.66,5.76766,2.992,38.5625038147,42.1666679382,44.0312515259,114.375077188,0.0083082104,110.0,144.208333333,900.0,139.12,5.7671466667,2.572,-35.34375,-32.5208333333,-46.9562515259,169.1,5.80152,627.676,-48.4375038147,-49.9479179382,-74.3375061035,3.4161073918,3.5977578755,4.5985135023,-74.8086242676,Rorb-IRES2-Cre,Excitatory,16.7570747806,Primary visual area layer 2/3,VISp2/3,92.8875038147,81.9375038147,84.4479204813
566991946,0.0319007384,68.1142857143,0.2767857143,62.82,1.86732,5.2725,-48.4375038147,-44.2083346049,-50.484377861,0.02318,59.84,1.86524,3.4575,27.6562519073,31.6875006358,30.7500014305,381.116092205,0.0323237255,50.0,46.6666666667,410.0,59.28,1.8646333333,3.01,-35.1250038147,-30.9895846049,-40.6132845879,75.44,1.8858466667,257.7825,-52.9375038147,-52.5104192098,-62.7226605415,2.4101321443,2.2152280436,2.5170382486,-61.2463378906,Chrna2-Cre_OE25,Inhibitory,37.5600806138,Primary visual area layer 5,VISp5,81.2343792915,76.093755722,75.8958352407
479107488,0.012016623,25.8751351351,0.4754385998,127.18,0.578535,4.488,-52.3125,-53.6979179382,-57.5687522888,0.011025,126.16,0.577305,3.331,10.7812509537,14.614584287,14.7687509537,429.464250803,0.0329337977,10.0,14.4583330154,92.0,125.77,0.576895,2.967,-44.65625,-44.052087148,-45.8312522888,145.36,0.59139,584.589,-55.4062538147,-56.0104204814,-63.1812561035,1.8165165381,1.798190938,1.7545012615,-61.4177131653,Htr3a-Cre_NO152,Inhibitory,47.3079940834,Primary visual area layer 5,VISp5,72.3375032425,63.0937509537,68.3125022252
475744706,0.0313114025,43.6734090909,0.4428571429,111.345,1.0056883333,6.495,-39.875,-49.7604204814,-50.4687519073,0.02949,108.695,1.0019983333,3.6825,14.375,9.0312506358,2.84375,274.062603712,0.0039073336,50.0,25.0416666667,0.0,108.05,1.001205,3.1175,-37.09375,-46.2187525431,-39.5625,159.765,1.035805,586.105,-46.5,-52.3854179382,-64.3125,2.7535484331,3.2843303473,2.8410738781,-64.5871353149,Htr3a-Cre_NO152,Inhibitory,28.0869513051,Primary visual area layer 5,VISp5,53.3125019073,54.25,58.7916711172
469832490,1.0,42.315,0.0509680838,74.18,3.80059,5.8183333,-44.6875038147,-42.1354192098,-48.2656281789,0.03385,69.39,3.7969733333,3.2808333,21.25,33.0000031789,39.7760423024,86.249999702,0.0111183869,230.0,94.9166692098,960.000061035,68.775,3.7965166667,2.9816667,-28.0937519073,-26.7291673024,-41.7864602407,84.41,3.8261833333,472.5041667,-49.6875,-50.6979192098,-71.8333384196,2.9211096496,3.1022655796,3.9133132655,-74.0055999756,Scnn1a-Tg3-Cre,Excitatory,13.7658263198,Primary visual area layer 4,VISp4,88.0416704813,65.9375038147,75.1354223887
491029832,0.0048987382,34.1567857143,0.5352867133,101.335,4.4786966667,4.43,-65.46875,-65.3125050863,-67.3125045776,0.014115,100.26,4.47777,3.37,22.53125,33.8541692098,29.2875019073,182.500004768,0.1197708249,100.0,111.958333333,380.0,99.9,4.4774033333,3.031,-45.53125,-44.3229204814,-46.4000007629,101.475,4.4788016667,23.153,-65.7187576294,-65.4479166667,-72.8187561035,1.7103609361,1.6934609688,1.7069360077,-71.7014846802,Sst-IRES-Cre,Inhibitory,10.9378135591,Primary visual area layer 5,VISp5,96.6000064849,88.0,99.1666742961
530349764,0.0584582705,74.53,0.2107579462,428.28,2.24562,5.776,-46.8437538147,-49.6250025431,-53.2812538147,0.05854,425.32,2.2427866667,3.288,35.40625,36.1458358765,38.3437522888,200.468793511,0.0824973285,70.0,56.0833320618,550.0,424.84,2.24232,2.912,-38.03125,-37.9791679382,-44.3062515259,451.66,2.2811266667,387.764,-54.2812538147,-56.1041679382,-68.8625045776,3.6975132356,3.7212710578,3.946979417,-67.3841094971,Ctgf-T2A-dgCre,Excitatory,83.6099317423,Posterolateral visual area layer 6b,VISpl6b,91.6250061035,82.2500038147,85.7708384196
522147522,0.0455503957,94.072,0.2083333387,253.52,5.0158266667,5.3333333,-52.5000038147,-54.4583346049,-57.9166704814,0.05872,251.62,5.01404,3.5466667,46.5,47.8333358765,43.645837148,149.151861668,0.1280240119,150.0,125.33333079,580.0,251.18,5.0135666667,3.1533333,-34.0312538147,-36.4270858765,-44.3333346049,259.72,5.02588,63.3333333,-53.03125,-55.9270846049,-73.5625025431,2.8329930535,2.7116600364,2.661199136,-73.0108566284,Ntsr1-Cre_GN220,Excitatory,11.782991498,Primary visual area layer 6b,VISp6b,101.562507629,99.0000038147,102.291670481
526943222,-0.0168356848,51.3175,0.2532188891,510.66,3.3364066667,5.04,-53.6562538147,-53.114587148,-56.5750015259,0.14006,507.7,3.3335466667,2.852,26.5000019073,26.4479173024,29.5312511444,179.531320929,0.0298339929,110.0,83.3333333333,499.999969482,507.22,3.3330666667,2.484,-37.09375,-35.2708346049,-43.0687522888,512.54,3.3413533333,222.056,-54.5000038147,-55.1562538147,-68.1375061035,3.277697075,3.2931319956,2.6193813298,-67.0462722778,Ndnf-IRES2-dgCre,Inhibitory,19.1539949988,Primary visual area layer 1,VISp1,86.1062526703,80.156255722,79.5625044504
486196663,0.0527321787,78.8357142857,0.1568181875,82.505,4.258715,4.327,-47.9062538147,-49.1354204814,-51.2937530518,0.05146,80.78,4.2569216667,3.163,41.78125,44.8854192098,42.5937522888,153.437390924,0.0158438869,130.0,106.416666667,939.999938965,80.455,4.256585,2.875,-36.4062538147,-35.7916679382,-47.3062515259,909.355,4.2769616667,517.228,-50.7500038147,-53.8229204814,-78.9375030518,3.6315394591,3.398342305,3.6922526397,-78.2422027588,Cux2-CreERT2,Excitatory,20.0088757787,Primary visual area layer 4,VISp4,93.8875053406,89.6875038147,94.0208396912
510715606,0.0021119329,8.4403418803,1.7409722222,12.08,4.27267,3.784,-65.78125,-65.09375,-64.2562530518,0.00582,11.52,4.27197,3.24,14.6875009537,13.2656259537,21.3187507629,98.9955067635,0.0657196864,330.0,106.75,336.0,11.2,4.27164,2.984,-37.5937538147,-41.4687519073,-48.3437515259,12.12,4.27272,157.052,-65.9062576294,-65.1875019073,-76.2125061035,1.0852792862,1.2854071248,1.3318430976,-74.5770797729,Pvalb-IRES-Cre,Inhibitory,8.68457655995,Primary visual area layer 4,VISp4,85.5750038147,80.4687509537,78.3593759537
556356342,0.0287648843,49.6315789474,0.1913333333,74.48,2.84281,5.196,-48.96875,-44.8437519073,-50.9500007629,0.02754,71.68,2.84047,3.436,35.875,36.9843769073,36.5437522888,270.312130451,0.0580473505,70.0,71.0,710.0,71.18,2.8399,3.0,-40.5,-35.2656288147,-44.4125015259,92.42,2.87221,785.636,-53.7187538147,-54.2187519073,-78.5000045776,3.4984139427,2.9913936002,3.3282394175,-78.7274246216,Chrna2-Cre_OE25,Inhibitory,26.3619109762,Primary visual area layer 5,VISp5,87.4937530517,84.84375,81.8281288146
479508018,0.0970336485,106.3575,0.0353070147,89.405,2.48182,5.81,-49.0312538147,-50.0833333333,-51.1562519073,0.058835,85.395,2.4783566667,3.365,46.2812538147,47.3750038147,49.296877861,189.374998212,0.1132833511,130.0,61.9166666667,700.0,84.985,2.477945,3.01,-36.03125,-36.4375012716,-46.445315361,110.87,2.5179783333,300.48875,-53.6250038147,-57.239587148,-72.2734451294,4.957589516,4.6850489606,4.53861343,-72.2372360229,Rorb-IRES2-Cre,Excitatory,21.2956678418,Primary visual area layer 4,VISp4,100.453129768,95.3125076294,97.458337148
504567071,0.0503965892,76.6381818182,0.121361509,102.04,3.57284,5.6,-46.59375,-44.7395833333,-54.0625038147,0.05434,98.18,3.5700866667,3.25,36.375,38.7291666667,40.5156288147,202.812537551,0.062282633,130.0,89.25,800.0,97.72,3.5695866667,2.87,-32.21875,-32.4479198456,-47.0156288147,117.68,3.6033,502.88,-51.375,-54.4166704814,-78.0781288147,4.2642714544,3.7955504783,4.1365961772,-77.232673645,Cux2-CreERT2,Excitatory,20.7574754721,Primary visual area layer 4,VISp4,94.5781326294,82.96875,83.46875
490171952,0.1291978713,50.5925,0.1235294036,61.785,3.6402683333,9.433,-49.6562538147,-47.9583346049,-59.5562530518,0.03008,57.925,3.63592,3.451,29.59375,33.8541692098,38.1750022888,124.062463641,0.0150359999,190.0,90.875,344.000024414,57.37,3.6353916667,3.016,-37.5,-35.7916679382,-49.2875015259,74.28,3.6757766667,329.609,-54.1875038147,-55.020837148,-80.4687530518,3.8895726102,3.998154499,4.7665922507,-80.3704452515,Cux2-CreERT2,Excitatory,17.1659822889,Primary visual area layer 4,VISp4,97.7312553406,79.2500038147,81.8125038147
504120613,-0.0099461747,70.8661538462,0.1915019763,838.68,9.89632,7.78,-54.40625,-53.8125025431,-63.4609384537,0.04966,834.28,9.8927266667,3.425,28.3437519073,32.9375,33.445315361,84.3750014901,0.0581761338,290.0,247.33333842,840.0,833.88,9.89234,3.09,-32.9687538147,-33.6666679382,-39.2421894073,841.7,9.9006533333,132.265,-55.8750038147,-56.895837148,-75.8203144073,4.3216035135,4.2754700282,2.5683954669,-75.4689025879,Htr3a-Cre_NO152,Inhibitory,5.87087504062,Primary visual area layer 2/3,VISp2/3,96.9062538147,82.7500019073,86.7500025431
313861411,0.002774219,13.8646478873,0.7539651924,17.09,6.6963866667,4.28,-55.4687538147,-54.2604166667,-58.9427108765,0.008405,16.07,6.6953216667,3.38,13.03125,17.4270833333,21.2395836512,135.312616825,0.0169601105,160.0,167.375,0.0,15.705,6.6949283333,3.0958333,-33.40625,-30.1562512716,-41.5520839691,17.31,6.6964833333,223.265,-55.6250038147,-54.3541666667,-68.7447929382,1.4533911611,1.3753943484,1.5930840462,-68.6992721558,Pvalb-IRES-Cre,Inhibitory,7.93224649857,posteromedial visual area layer 4,VISpm4,80.1822945277,68.5000038147,71.6875
522418855,0.0161224236,27.0981818182,0.4368303571,30.46,2.92032,5.73,-49.625,-47.0104166667,-53.8750019073,0.01316,28.92,2.91876,3.76,18.5625019073,20.8333346049,15.828125,258.593797684,0.1468254179,90.0,72.9583282471,290.0,28.56,2.9183533333,3.41,-40.1875,-36.8125,-47.2343769073,30.5,2.92102,414.05,-49.6875,-47.3437538147,-75.8906326294,2.6421826655,2.6665714698,2.5165700738,-75.1858596802,Vip-IRES-Cre,Inhibitory,12.8784298339,Primary visual area layer 2/3,VISp2/3,69.7031269073,68.1875019073,67.8437512716
522408506,0.0333492133,50.6811111111,-0.0202702671,234.62,1.17852,5.3,-51.28125,-52.1145858765,-54.9062538147,0.03194,233.08,1.1770733333,4.12,14.2812509537,18.3958346049,14.1875009537,338.593661785,0.0336970799,29.9999980927,29.4166673024,340.0,232.64,1.1766333333,3.72,-42.1562538147,-43.1666679382,-49.4375,265.9,1.2101933333,890.14,-54.25,-54.5000025431,-66.28125,2.5968482548,2.5993054027,2.1583793473,-65.1880950928,Htr3a-Cre_NO152,Inhibitory,36.3642601831,Primary visual area layer 4,VISp4,69.0937547684,65.5625009537,70.5104204814
475586130,1.0,21.405,0.0382275144,64.25,4.4487516667,4.205,-58.625,-54.1875012716,-59.1953125,0.019825,63.315,4.4476983333,3.2975,32.15625,26.9062512716,32.4140639305,233.816966415,0.0327632576,90.0,111.166664123,450.0,62.975,4.4472983333,2.98125,-41.9375,-35.3958346049,-45.195315361,64.285,4.44884,795.085,-58.6875038147,-54.3750025431,-70.117193222,1.7674112725,1.5604233823,1.7677309963,-69.3228683472,Htr3a-Cre_NO152,Inhibitory,19.1087142287,Primary visual area layer 5,VISp5,91.6093764305,90.78125,81.0937525432
322520586,0.4922276637,325.006666667,0.7641952507,15.12,13.0831516667,4.2366667,-67.875,-60.6666679382,-67.9531262716,0.013895,14.235,13.0822583333,3.3316667,4.34375,17.3854173024,17.5000003179,82.8124955297,0.0359153226,270.0,327.041666667,226.666666667,13.93,13.08191,3.05,-47.53125,-32.5625,-45.6145852407,15.16,13.0832066667,655.8608333,-68.03125,-60.8333358765,-82.5989634196,1.5017895171,1.2959735445,1.4823086662,-83.3805465698,Pvalb-IRES-Cre,Inhibitory,5.73907481427,Primary visual area layer 5,VISp5,85.4531265895,72.21875,78.0520852406
325464516,0.0490471432,78.3515,0.2499999873,113.4,3.6798416667,6.725,-49.3125038147,-51.6562512716,-56.21875,0.04684,108.615,3.6755466667,3.5875,25.15625,38.78125,38.4531259537,122.812502086,0.0203067642,230.0,91.9166666667,959.999938965,107.945,3.6750566667,3.11375,-38.28125,-41.0625,-54.6250009537,126.23,3.715435,727.1675,-52.8125,-59.1666666667,-80.3515625,3.7172731639,4.556972773,4.678072735,-80.4940795898,Scnn1a-Tg2-Cre,Excitatory,17.4061718583,Primary visual area layer 4,VISp4,94.6718759537,74.4687538147,90.4375012716
