"","adaptation","avg_isi","f_i_curve_slope","latency","ri","sag","tau","vrest","firing_rate","fast_trough_t_long_square","fast_trough_v_long_square","peak_t_long_square","peak_v_long_square","threshold_i_long_square","threshold_t_long_square","threshold_v_long_square","trough_t_long_square","trough_v_long_square","upstroke_downstroke_ratio_long_square","height_long","binary_neuron"
"829",1,1000,1.0437236186,0.006385,44.6874238551,0.0178267285,5.1259077212,-74.9673080444,1,753.985,-54.0625038147,753.215,11.3125009537,690,752.865,-30.1250019073,754.045,-54.1875038147,1.0872654552,65.3750047684,"Inhibitory"
"830",0.0181605133,64.4066666667,0.228257749,0.02634,163.906291127,0.1337776482,14.2239231437,-75.3721694946,15.5263430287,63.16,-50.5,60.46,43.5000038147,130,60.02,-34.0312538147,73.4,-53.125,3.0665196829,94.0000038147,"Excitatory"
"831",0.0062899834,44.7078571429,0.3766267589,0.02555,179.6875,0.0139154363,10.4881292678,-65.2319946289,22.3674330175,55.505,-57.4687538147,52.965,26.6250019073,50,52.385,-43.2500038147,59.955,-59.7187538147,3.096083587,84.093755722,"Inhibitory"
"832",0.2188444014,247.38,0.1767751479,0.11532,193.437352777,0.0247239135,25.0502579577,-74.2120742798,4.04236397445,227.94,-47.4375038147,225.94,39.3125,70,225.5,-36.3437538147,248.84,-53.7812538147,3.4204102134,86.7500038147,"Excitatory"
"833",0.1311896986,93.3492857143,0.1115079483,0.03046,152.500003576,0.0536783263,22.2336101831,-74.0730209351,10.712454759,80.99,-48.1250038147,78.64,44.3125038147,130,78.195,-40.4375,100.73,-54.2187538147,3.2993565023,92.4375076294,"Excitatory"
"834",0.0139533913,81.4872727273,0.2064393939,0.02802,230.46875,0.0601955093,19.8958824563,-68.2306518555,12.2718550582,86.44,-54.5937538147,83.76,44.6875038147,70,83.24,-39.8437538147,97.1,-56.3125,3.5222316104,99.2812576294,"Excitatory"
"836",0.010100823,79.6781818182,0.1983333333,0.06146,146.562576294,0.161756143,17.6241785268,-75.5517425537,12.5504871871,254.82,-49.9062538147,252.98,40.6250038147,90,252.52,-38.4062538147,281.78,-59.4375038147,2.8295797027,90.5312576294,"Excitatory"
"838",0.0030468849,9.189212963,1.925,0.00582,165.104165673,0.1693840027,6.71839685975,-73.7939529419,108.82324787,9.435,-62.5625038147,8.75,16.90625,170,8.465,-46.90625,9.475,-62.71875,1.4419865288,79.4687538147,"Inhibitory"
"839",0.002668887,13.6514925373,0.6610891604,0.077545,81.8749666214,0.0586271584,6.76150268798,-70.4622573853,73.252063631,702.85,-53.3125038147,702.17,10.1562509537,410,701.88,-28.2812519073,702.88,-53.3750038147,1.0086173928,63.4687547684,"Inhibitory"
"842",0.005792573,64.7871428571,0.2554687447,0.03632,280.000001192,0.0829196796,23.7587787163,-67.2280197144,15.4351612974,172.18,-53.7812538147,168.76,41.25,29.9999980927,168.2,-46.8437538147,197.44,-58.0000038147,4.2828163066,95.0312538147,"Excitatory"
"843",1,1000,0.0625,0.03918,139.062613249,0.0669399872,14.9399484218,-75.7961120605,1,55.38,-46.8750038147,53.3,30.1250019073,270,52.7,-32.40625,55.54,-47.0937538147,2.3359184497,77.000005722,"Excitatory"
"844",0.1458048422,93.6733333333,0.1948598131,0.03298,256.562560797,0.0209606458,26.3317405565,-72.633605957,10.6753967689,98.39,-46.03125,96.06,33.1250038147,70,95.56,-34.1875,117.935,-50.34375,2.6330407995,79.1562538147,"Excitatory"
"845",0.1280182786,96.106,0.1550236402,0.00948,312.343776226,0.0848674551,26.2135115039,-59.3667678833,10.4051776164,253.22,-56.4375038147,249.14,37.71875,20,248.68,-43.15625,268.9,-61.25,4.3979136625,94.1562538147,"Excitatory"
"846",0.0177381057,84.33,0.2124238309,0.08588,221.250116825,0.0833893493,32.1219415101,-74.6492538452,11.8581762125,840.78,-53,836.46,41.15625,50,835.98,-43.3125,895.56,-61.3750038147,4.6898569728,94.15625,"Excitatory"
"847",0.2601650585,92.18125,0.1468421131,0.040535,191.562384367,0.0298675895,23.8061440147,-76.0891113281,10.8481930978,111.81,-45.3125,109.42,41.625,110,108.98,-36.4375,918.78,-54.6875,3.9183698788,86.9375,"Excitatory"
"849",0.2463579888,144.204,0.052375218,0.02936,80.4688632488,0.0389747396,14.5365935302,-77.819480896,6.93462039888,83.84,-47.46875,81.58,40.9375038147,310,81.08,-40.84375,102.78,-52.3125,3.6973323787,88.4062538147,"Excitatory"
"850",0.0771844224,98.2777777778,0.1301303573,0.03926,156.093791127,0.035120111,18.1096322647,-78.3591156006,10.1752402487,76.755,-49.0000038147,74.075,46.5625038147,110,73.69,-39.0312538147,96.64,-52.1875038147,4.4010473812,95.5625076294,"Excitatory"
"852",1,32.505,0.1562500025,0.029005,136.406332254,0.0191581454,15.5799676396,-80.1997756958,30.7644977696,102.355,-51.7500038147,99.62,29.0000019073,170,99.07,-36.4062538147,118.02,-56.4062538147,2.1935312373,80.750005722,"Excitatory"
"853",0.057665334,53.2483333333,0.1464208427,0.032255,195.703119039,0.0432634503,19.7543953381,-77.2277679443,18.7799305143,77.69,-47.4375,75.685,43.5625,110,75.32,-31.2812519073,88.045,-52.5000038147,3.2670119739,91,"Excitatory"
"854",0.0110782776,31.9805,0.32,0.01688,299.196541309,0.0677318797,20.9766155697,-72.3506011963,31.2690545801,75.435,-47.0625,73.835,39.1250038147,70,73.46,-35.8437538147,90.32,-51.9687538147,2.9319891564,86.1875038147,"Excitatory"
"855",0.0309022487,71.6926923077,0.1858209136,0.067105,151.562571526,0.0225339085,17.4630409651,-79.0895767212,13.9484230235,294.27,-44.90625,291.085,28.1250019073,70,290.56,-33.90625,377.835,-56.46875,3.3476373087,73.0312519073,"Excitatory"
"856",0.0210236009,45.4123809524,0.4836,0.03293,271.093755961,0.0829202905,19.7299161199,-81.6468811035,22.0204265671,147.185,-66.2187576294,146.175,36.125,40,145.74,-48.90625,147.25,-66.4375076294,1.7496771501,102.343757629,"Inhibitory"
"858",0.0029372783,13.8805633803,1.1577887538,0.01372,186.250001192,0.0178365596,8.27182352607,-76.9175567627,72.0431853234,43.82,-59.0625038147,42.82,20.78125,90,42.4,-38.375,43.88,-59.1562538147,1.472246029,79.8437538147,"Inhibitory"
"859",0.1025004759,81.9285714286,0.2489379085,0.0254,259.28580761,0.0217895862,18.3088230464,-72.3453674316,12.2057541412,78.68,-53.0625038147,76.16,41.2812538147,90,75.68,-39.3750038147,92.86,-56.78125,3.9798682982,94.3437576294,"Excitatory"
"861",0.0283360591,127.053571429,0.1619047691,0.098,155.156210065,0.034036506,20.8754975418,-74.0390396118,7.87069571328,232.775,-44.7187538147,230.675,28.6562519073,90,230.175,-34.6562538147,294.205,-55.9375038147,2.8463913532,73.375005722,"Excitatory"
"862",0.0106601917,50.9122222222,0.3859908483,0.03078,223.437577486,0.1962791383,19.0825501891,-65.7717132568,19.6416490256,223.575,-58.4062538147,221.39,10.71875,70,220.845,-40.53125,223.855,-58.59375,1.9156836887,69.1250038147,"Inhibitory"
"863",0.3663835888,90.67,0.1101562399,0.04177,125.669509172,0.1103913933,13.4431120069,-80.1582565308,11.0290062865,102.83,-53.5625038147,100.84,32.125,290,100.305,-39.15625,119.38,-53.90625,2.9989527512,85.6875038147,"Excitatory"
"864",0.0246256801,41.9376086957,0.4118126715,0.030115,273.4375,0.0697836056,22.728013943,-78.4320907593,23.844945649,99.4,-61.25,98.205,31.8125,70,97.785,-47.3437538147,99.455,-61.3750038147,2.1552550072,93.0625,"Inhibitory"
"866",0.0923111539,83.224,0.1441287889,0.03486,155.781134963,0.0176409464,18.5143234051,-76.8596801758,12.0157646833,68.22,-50.0312538147,64.42,36.5000038147,170,63.88,-38.03125,79.7,-54,4.1548754458,86.5312576294,"Excitatory"
"867",0.0170864216,13.1838461538,0.8379138018,0.006745,65.6248107553,0.0534711629,6.02284071985,-69.8947067261,75.8503996735,11.555,-63.625,10.885,20.5937519073,380,10.6,-39.5625,11.61,-63.7500076294,1.336360559,84.2187519073,"Inhibitory"
"870",0.0146677685,57.0815625,0.2902143903,0.064105,149.519309402,0.0320296884,28.1226515066,-76.7724685669,17.5187916413,172.635,-44.5312538147,170.82,39.7500038147,50,170.44,-32.0625,215.85,-53.9375038147,3.5388814059,84.2812576294,"Excitatory"
"873",0.002208724,21.4192222222,0.8996212214,0.01573,235.624998808,0.0870126709,12.6181249404,-71.8459243774,46.6870360476,60.78,-60.4687538147,59.565,13.8125,110,59.185,-32.59375,60.845,-60.625,1.3325052277,74.2812538147,"Inhibitory"
"874",1,33.365,0.0461824965,0.029035,111.874997616,0.0565723032,10.1720779534,-76.9611740112,29.9715270493,77.165,-60.3437538147,76.27,25.84375,170,75.935,-47.0937538147,77.245,-60.5000038147,1.7808325416,86.1875038147,"Inhibitory"
"875",0.0312285179,62.092,0.0404191617,0.03548,174.99999702,0.059799172,23.8389264038,-77.4748916626,16.1051343168,121.46,-54.40625,118.76,41.8437538147,70,118.34,-36.9375,135.54,-59.3125038147,4.1402373115,96.2500038147,"Excitatory"
"878",0.029867645,39.3927272727,0.1641231005,0.01358,226.093783975,0.1559927464,10.90956786,-78.3579406738,25.3853964738,59.14,-56.8437538147,58.24,28.875,59.9999961853,57.94,-42.0937538147,59.16,-56.9375038147,2.1654742175,85.7187538147,"Inhibitory"
"879",0.0967998278,108.468333333,0.0501028807,0.05877,290.468782186,0.1246919185,50.699732851,-58.9267463684,9.21928058881,790.425,-40.53125,783.665,34,50,783.06,-29.3750019073,833.45,-49.0000038147,3.9813649113,74.53125,"Excitatory"
"880",0.0033782659,18.0878703704,0.885360292,0.013875,118.281245232,0.0246023331,11.3803926446,-77.9198150635,55.2856682142,115.27,-62.375,114.34,15.40625,230,113.945,-37.2812538147,115.305,-62.4375,1.3053675142,77.78125,"Inhibitory"
"884",0.0040159658,11.8871875,0.954910466,0.00959,65.6250417233,0.0283619706,6.79763263788,-76.60206604,84.124188333,15.46,-59,14.77,14.4687509537,469.999969482,14.475,-33.1875,15.51,-59.1562538147,1.2389614357,73.4687509537,"Inhibitory"
"886",0.0299218855,63.4036666667,0.2413669165,0.037775,178.125008941,0.0289575644,20.2364350614,-70.5754852295,15.7719585092,168.715,-51.28125,167.46,50.1250038147,90,167.085,-40.125,190.595,-52.71875,3.2573269948,101.406253815,"Excitatory"
"890",0.0269213213,78.1066666667,0.1686023705,0.05536,143.593862653,0.0808621943,19.0040971369,-77.3134155273,12.8030044384,190.16,-47.0937538147,188,35.4375038147,100,187.54,-38.3437538147,230.26,-57.5625038147,3.411549724,82.5312576294,"Excitatory"
"891",1,1000,0.5229652765,0.006585,86.5623876452,0.0272234306,5.77098565579,-70.4189300537,1,5.65,-66.4375076294,5.03,17.875,410,4.725,-47.2812538147,5.72,-66.5625,1.2235865306,84.3125076294,"Inhibitory"
"892",-0.0119699722,25.2758974359,0.4405342081,0.01062,134.53117013,0.0435074233,8.44157721382,-74.5060882568,39.5633825678,22.06,-51.28125,20.64,28,280,20.28,-34.15625,22.4,-51.5000038147,2.8778333773,79.28125,"Inhibitory"
"893",1,9.005,0.4440455396,0.011735,205.156177282,0.0659871176,18.3068611961,-78.4038543701,111.049416991,22.775,-67.9687576294,21.86,18.5625019073,170,21.455,-45.5000038147,22.855,-68.0625076294,1.5447381313,86.5312595367,"Inhibitory"
"894",0.0507697406,90.917,0.1950677885,0.05846,171.093955636,0.0318340622,21.5285741725,-76.1808242798,10.9990430833,106.19,-48.03125,103.515,39.0625,110,103.09,-37.2187538147,122.04,-53.1562538147,3.9266693843,87.09375,"Excitatory"
"895",1,10.025,0.93112715,0.005435,78.2812535763,0.0584532246,8.3145705482,-69.0012664795,99.7506234414,116.54,-51.5625038147,115.705,1.8125001192,370,115.43,-30.3125,116.6,-51.6562538147,1.2658652411,53.3750039339,"Inhibitory"
"896",0.307736654,86.73,0.1179047553,0.02232,151.093780994,0.0345000289,15.0420671304,-69.4515762329,11.5300357431,52.875,-38.6875,49.085,29.5,249.999984741,48.335,-30.8437519073,64.025,-41.59375,3.398680726,68.1875,"Excitatory"
"897",0.0044856552,12.8574025974,1.1214285714,0.00671,103.281363845,0.0613643974,4.84332547284,-77.5536880493,77.7762065413,10.675,-54.40625,9.775,14.59375,310,9.44,-41.84375,10.755,-54.5625,1.6129666937,69,"Inhibitory"
"898",0.0028839112,12.2559375,0.8177029361,0.009485,85.2678567171,0.0462696292,5.37101239513,-75.4902877808,81.5931053826,11.93,-58.9375,11.245,4.21875,290,10.98,-41.0625,12.065,-59.09375,1.3241488602,63.15625,"Inhibitory"
"899",0.0970233487,129.621666667,0.1244164256,0.064515,125.781208277,0.0596978143,17.1797306673,-80.3194351196,7.71475962095,202.8,-46.8750038147,198.81,33.3125038147,160,198.355,-37.3125,243.06,-54.3437538147,4.0717152717,80.1875076294,"Excitatory"
"900",0.0277129709,37.0846,0.2723860585,0.02106,430.468857288,0.1329284012,35.9975757826,-65.1735992432,26.9653710705,134.995,-56.9062538147,133.815,26.03125,20,133.31,-41.96875,135.015,-56.9375,1.6007145232,82.9375038147,"Inhibitory"
"901",-0.0926687179,9.048125,0.0243697566,0.00653,171.316996217,0.0736213848,12.7719425122,-73.9048614502,110.520135387,8.4,-57.9375038147,7.84,17.0937519073,390,7.565,-39.2812538147,8.43,-58.0625,1.2182885884,75.031255722,"Inhibitory"
"902",0.0030326778,62.0013333333,0.2132588607,0.031875,119.374923408,0.1596059799,16.0924509911,-67.953086853,16.1286854046,161.72,-52.1250038147,160.31,48.3125038147,80,159.905,-46.7812538147,206.23,-59.8125,3.1600555038,100.437507629,"Excitatory"
"903",0.0040571435,98.3411111111,0.1403249631,0.03601,174.99999702,0.0227014329,6.88706988095,-66.6081771851,10.1686872225,323.92,-51.03125,318.7,31.1250019073,90,318.195,-31.5,332.03,-56.78125,2.8210546523,82.1562519073,"Excitatory"
"907",0.0382499771,93.488,0.1076704614,0.05748,160.625115037,0.1867884398,25.9344392177,-74.5188674927,10.6965599863,120.06,-46.4375,118,41.1875038147,110,117.56,-36.3437538147,166.64,-53.1875,2.9782953165,87.6250038147,"Inhibitory"
"908",1,327.96,0.1343749924,0.05943,113.750115037,0.2139548808,14.4014285584,-75.2158737183,3.04915233565,78.35,-40.375,75.945,32.78125,190,75.425,-39.0312538147,155.045,-54,3.5182866976,73.15625,"Excitatory"
"909",0.0140651738,43.6254545455,0.3402439063,0.0315,330.312430859,0.0188371781,43.2594585782,-61.6267166138,22.922397266,182.165,-46.9375038147,180.425,35.0625038147,30.0000019073,179.905,-33.90625,205.895,-49.0937538147,2.1932470422,82.0000076294,"Excitatory"
"910",0.0027514516,46.144,0.2444839858,0.04832,209.709957242,0.0369084664,11.1629149735,-68.157951355,21.6712898752,795.82,-51.8750038147,793.4,26,90,792.96,-34.3437538147,804.36,-57.0000038147,2.7623490635,77.8750038147,"Inhibitory"
"913",0.5864609451,115.595,0.0435267869,0.00899,165.468797088,0.0257941969,10.8601924616,-69.4596481323,8.65089320472,21.51,-50.2187538147,20.38,36.0937538147,130,19.935,-48.6875038147,21.645,-50.40625,1.9735282809,86.3125076294,"Inhibitory"
"915",0.2515192661,116.715,0.0672619048,0.046655,232.031360269,0.010891634,23.8377884467,-75.2405853271,8.56787902155,164.135,-51.40625,161.18,35.03125,70,160.61,-40.03125,180.86,-56.4375,3.469908713,86.4375,"Excitatory"
"916",0.0672948924,32.16,0.3464285892,0.014025,143.906280398,0.0627813786,12.5201058285,-73.186340332,31.0945273632,31.485,-64.125,30.61,35.0625,150,30.27,-44.96875,31.53,-64.34375,1.8047332222,99.1875,"Inhibitory"
"917",0.4297154405,203.98375,0.0771353012,0.01723,199.218869209,0.0886182711,12.5957868176,-72.1688766479,4.90235129024,103.47,-53,101.975,30.1562519073,70,101.63,-42.4687538147,123.49,-56.0937538147,3.1076636632,83.1562519073,"Inhibitory"
"918",1,140.73,0.002463192,0.10863,151.562646031,0.0386723652,22.3812942284,-77.8381347656,7.10580544305,270.12,-45.0312538147,264.345,33.1875,130,263.76,-33.40625,323.52,-54.25,4.8153308206,78.2187538147,"Excitatory"
"919",0.0504915031,104.2,0.1367311442,0.04866,90.3124585748,0.1850090623,15.5296065634,-66.5565338135,9.59692898273,144.06,-44.7812538147,142.34,47.4062538147,130,141.96,-38.90625,198.16,-54.0937538147,3.286741888,92.1875076294,"Inhibitory"
"920",0.0172610027,34.1907142857,0.542037031,0.01794,421.093732119,0.1245111153,22.2179516384,-67.2419128418,29.2477071887,152.76,-57.5625038147,151.32,16.75,20,150.84,-41.46875,153.04,-57.90625,1.7697919041,74.3125038147,"Inhibitory"
"921",0.021990432,53.9873529412,0.2820261438,0.05778,248.125001788,0.0537547953,28.103135622,-73.4638595581,18.5228566603,156.795,-46.7812538147,154.7,44.7187538147,50,154.35,-32.78125,181.805,-52.5937538147,3.6461133101,91.5000076294,"Excitatory"
"922",-0.0003600978,47.465,0.0738636364,0.032045,248.437315226,0.1404868364,12.5912705003,-70.3994216919,21.068155483,138.53,-51.9375,137.665,30.1250019073,90,137.34,-32.46875,138.56,-52.0625,1.7307507128,82.0625019073,"Inhibitory"
"923",0.0027607269,14.3643478261,0.8754940711,0.00814,98.4374880791,0.0578483939,20.9035932759,-75.5974578857,69.6168048913,12.01,-65.46875,11.235,16.1250019073,300,10.895,-41.3125,12.06,-65.5625,1.4499706446,81.5937519073,"Inhibitory"
"924",0.0237323342,47.047,1.3061384299,0.054205,102.500036359,0.1258339435,5.46413255833,-70.2407989502,21.2553404043,475.685,-57.8750038147,475.055,8.59375,209.999984741,474.8,-40.0625038147,475.69,-57.90625,1.3492058333,66.4687538147,"Inhibitory"
"925",0.0122443751,66.1728571429,0.2499850702,0.03964,163.59385848,0.0291495863,31.3002813538,-79.1894683838,15.1119362708,69.36,-50.40625,66.86,39.7500038147,170,66.44,-36.9375,78.7,-54,3.9166680058,90.1562538147,"Excitatory"
"926",0.0306227484,72.3096153846,0.2656862745,0.04176,147.187545896,0.0363216288,16.4000066316,-74.2206802368,13.8294194303,170.455,-51.28125,168.825,51.28125,70,168.465,-42.03125,216.825,-58.9375,4.2900422124,102.5625,"Excitatory"
"927",0.0330766322,48.5260526316,0.3728287841,0.02432,199.062541127,0.0018877762,23.3613179824,-69.7152557373,20.6074870254,93.275,-51,91.64,38.4375,70,91.215,-39.09375,110.865,-52.0312538147,3.4000943397,89.4375,"Excitatory"
"928",0.0083090206,41.7331818182,0.269510582,0.042005,206.718668342,0.2156516314,22.6424192702,-61.2651138306,23.9617483363,155.595,-45.1250038147,153.49,28.2812519073,50,152.935,-31.96875,181.125,-48.25,2.3183181118,73.406255722,"Excitatory"
"930",0.3102381737,321.166666667,0.1228295873,0.01142,176.093786955,0.0984935313,11.1198589041,-76.8332595825,3.11364815776,28.26,-52.6562538147,26.68,37.8437538147,130,26.32,-43,40.42,-55.34375,3.2806085212,90.5000076294,"Inhibitory"
"933",1,1000,0.0258386195,0.020235,113.90632391,0.011026321,15.5142888027,-73.9221115112,1,44.17,-56.6562538147,43.175,14.4375,239.999984741,42.77,-40.71875,44.185,-56.78125,1.4912858625,71.0937538147,"Inhibitory"
"934",1,1000,0.0155303046,0.01932,144.062578678,0.1027401239,15.8092229089,-78.934173584,1,33.76,-47.9062538147,32.18,26,330,31.6,-33.5312538147,33.9,-48,2.2569312314,73.9062538147,"Excitatory"
"935",0.0213037538,28.1182857143,0.5399613823,0.01114,272.343784571,0.0799492225,11.5073113563,-65.7026062012,35.5640457658,66.7,-49.9062538147,65,26.7812519073,29.9999980927,64.6,-44.3125038147,87.44,-53.6562538147,3.3484697473,76.687505722,"Inhibitory"
"936",-0.0119260478,56.262,0.2363636423,0.41428,164.174243808,0.0358238146,9.833484585,-71.7546920776,17.7739859941,927.64,-45.5000038147,924.06,18.46875,150,923.54,-29.0625019073,932.02,-47.8750038147,2.8680051844,63.9687538147,"Inhibitory"
"937",1,1000,0.3379858992,0.00585,111.093744636,0.1188125089,6.00991568175,-72.9347305298,1,9.025,-56.4375,8.37,17.53125,350,8.11,-32.375,9.04,-56.53125,1.3142475702,73.96875,"Inhibitory"
"938",1,10.85,1.0914674951,0.00732,130.625069141,0.0235784575,7.57814312625,-69.9003753662,92.1658986175,13.655,-63.9375,12.88,13.1875009537,190,12.58,-38.125,13.725,-64.15625,1.3361803739,77.1250009537,"Inhibitory"
"939",0.0205717361,53.5075,0.26107956,0.028535,107.343748212,0.0506856926,10.3073840433,-70.3413925171,18.6889688361,100.7,-49.53125,99.3,42.3125038147,130,98.89,-39.5937538147,113.73,-53.0937538147,2.7883953929,91.8437538147,"Excitatory"
"941",0.016037249,20.3547727273,0.4898026316,0.01012,267.901778221,0.050167568,13.6187913232,-64.6769104004,49.1285269257,32.93,-55.0937538147,31.605,33,50,31.22,-42.2187538147,34.275,-55.34375,2.4766649552,88.0937538147,"Inhibitory"
"942",0.0183919875,58.0516666667,0.1992141454,0.05784,230.044677854,0.0323442556,35.8412916819,-73.2083282471,17.2260342798,801.51,-48.5,798.78,37.5312538147,50,798.325,-36.1562538147,828.59,-55.90625,3.5222917945,86.0312538147,"Excitatory"
"944",0.021988441,87.1515,0.1684659242,0.07715,131.406247616,0.0534133799,15.9289129016,-75.3521347046,11.474271814,311.955,-39,308.85,32.0312538147,110,308.305,-25.3750019073,351.18,-50.15625,2.5937766714,71.0312538147,"Excitatory"
"945",0.0434096206,69.7430769231,0.218259542,0.040105,174.218848348,0.063827537,18.7334272774,-73.7013092041,14.3383407231,167.515,-48.5312538147,165.46,32,90,165.06,-35.25,196.96,-58.4375,2.9594710991,80.5312538147,"Excitatory"
"946",0.0048217804,72.5384615385,0.1550892933,0.028025,157.031327486,0.0059356811,8.52965758001,-68.5474395752,13.7857900318,107.045,-53.7812538147,100.62,27.6250019073,110,100.16,-35.5625,114.31,-56.8125038147,3.7164701068,81.406255722,"Excitatory"
"947",0.0251319275,128.169166667,0.087690182,0.097435,129.843786359,0.1199376285,28.577912789,-68.9887924194,7.80218851388,195.205,-42.8125038147,190.995,48.5,110,190.575,-34.6875,252.035,-53.6875,4.1111810372,91.3125038147,"Excitatory"
"948",1,144.6,0.1462121215,0.04535,171.562537551,0.0384177454,15.7470055984,-67.611000061,6.91562932227,67.14,-48.40625,64.265,30.2812519073,170,63.8,-36.90625,74.755,-51.375,3.0986918206,78.6875019073,"Excitatory"
"949",0.0139529334,33.58,0.4015936242,0.02352,369.218885899,0.0484769903,29.6113796074,-71.9150695801,29.7796307326,317.42,-55.4375,315.86,47.21875,20,315.5,-42.0000038147,356.2,-60.0937538147,4.3291652343,102.65625,"Excitatory"
"951",0.3021966271,15.505,0.0544477234,0.0275,167.008861899,0.1218292117,19.1120493674,-72.6638336182,64.495324089,71.62,-62.5312538147,70.88,29.59375,80,70.52,-45.3125,71.66,-62.59375,1.5603954536,92.1250038147,"Inhibitory"
"952",0.0004560178,74.6216666667,0.1964285485,0.040775,96.874922514,0.0689584166,6.05036707922,-69.5428619385,13.4009335984,639.69,-54.5312538147,635.23,21.5,209.999984741,634.815,-33,643.05,-56.875,3.4106179835,76.0312538147,"Inhibitory"
"953",0.0055431124,27.0126388889,0.5863636364,0.01634,321.875035763,0.2220386416,25.7519328268,-60.2379150391,37.0197078528,80.375,-58.0625,79.335,15.375,50,78.97,-35.5312538147,80.49,-58.21875,1.477548625,73.4375,"Inhibitory"
"954",0.0187283963,9.03875,1.4723647167,0.005955,164.687469602,0.0220953692,9.26534750102,-70.6443405151,110.634766976,11.155,-60.1562538147,10.54,22.0000019073,290,10.27,-32.0312538147,11.18,-60.2500038147,1.2639155845,82.156255722,"Inhibitory"
"955",0.0534274194,88.9972222222,0.1111111111,0.06294,167.343750596,0.0222554952,25.2234543117,-78.7549057007,11.2363057524,138.08,-46.65625,134.115,37.65625,90,133.47,-36.4375,175.375,-53.125,4.3752068374,84.3125,"Excitatory"
"958",0.131211981,59.4933333333,0.0748974367,0.03448,171.562463045,0.0030225227,21.4725955572,-79.3514709473,16.8086060063,110.22,-44.5,107.94,30.03125,150,107.44,-34.3125,127.96,-48.03125,2.9321689287,74.53125,"Excitatory"
"961",0.3718187459,182.635,0.0608742004,0.01564,232.410728931,0.1354992688,12.2851508536,-72.4755554199,5.4754017576,64.66,-52.4687538147,63.52,24,50,63.18,-42.3125038147,64.92,-52.6562538147,2.4641358284,76.4687538147,"Inhibitory"
"962",0.0175217292,75.90375,0.1399999826,0.041045,104.374997318,0.0121801458,8.06190596607,-79.1691741943,13.1745796486,274.615,-57.5,268.43,17.3125,249.999984741,267.92,-41.1875038147,278.405,-59.0000038147,4.1838029923,74.8125,"Inhibitory"
"963",0.0249372727,12.5417647059,0.9171686747,0.01024,105.468638241,0.0845737979,7.16452017367,-68.587928772,79.7335959851,16.765,-52.5000038147,16.06,15.625,270,15.755,-30.6875019073,16.815,-52.5937538147,1.2285953526,68.1250038147,"Inhibitory"
"965",1,1000,0.223076938,0.158745,149.687543511,0.0093678525,19.4128678832,-82.7500915527,1,310.96,-49.5937538147,308.71,32.0625,70,308.225,-39.5,358.7,-58.9687538147,3.4198288516,81.6562538147,"Excitatory"
"966",0.0108898145,87.28,0.1461491439,0.07182,133.593708277,0.0484857745,14.0267744418,-81.4397125244,11.4573785518,295.52,-49.1875038147,292.82,39.09375,90,292.3,-36.0937538147,330.88,-59.3125038147,3.3452267041,88.2812538147,"Excitatory"
"967",0.0371403163,60.2106666667,0.244980315,0.033,167.656168342,0.0564404875,24.304051078,-73.415802002,16.6083528943,94.445,-48.0625,92.81,31.46875,80,92.45,-35.1250038147,108.095,-53,2.9587891633,79.53125,"Excitatory"
"968",0.0213311008,55.8575,0.1261904762,0.04898,162.968829274,0.0304045584,16.5834144453,-78.2592773438,17.9026988318,125.22,-46.09375,123.16,39.5937538147,90,122.74,-35.875,136.72,-51.0625038147,3.5417232805,85.6875038147,"Excitatory"
"969",0.0282925608,84.4036363636,0.1228251563,0.05648,119.687534869,0.0475014672,18.6858190149,-79.3867645264,11.8478307699,112.98,-44.125,110.18,30.90625,130,109.68,-35.71875,148.82,-52.4687538147,3.911546162,75.03125,"Excitatory"
